Unnamed: 0,Tweets,id,lens,date,place,coordinateS,lang,source,likes,retweets,Clean_Tweet
5371,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388055973550428161,144,2021-04-30 09:01:47,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5372,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388055911080415232,144,2021-04-30 09:01:32,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5373,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388055908069040128,144,2021-04-30 09:01:31,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5374,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388055623682576384,144,2021-04-30 09:00:24,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5375,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388055586844016642,144,2021-04-30 09:00:15,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5376,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388055506489593857,144,2021-04-30 08:59:56,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5377,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388055304198254593,144,2021-04-30 08:59:07,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5378,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388055097800683521,144,2021-04-30 08:58:18,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5379,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388055043862114308,144,2021-04-30 08:58:05,,,en,Twitter for iPad,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5380,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388054974718824449,144,2021-04-30 08:57:49,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5381,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388054921551900673,144,2021-04-30 08:57:36,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5382,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388054869693673474,144,2021-04-30 08:57:24,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5383,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388054843437117441,144,2021-04-30 08:57:18,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5384,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388054761807618049,144,2021-04-30 08:56:58,,,en,Twitter Web App,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5385,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388054713711661059,144,2021-04-30 08:56:47,,,en,Twitter Web App,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5386,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388054661949796354,144,2021-04-30 08:56:34,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5387,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388054607964770305,144,2021-04-30 08:56:22,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5388,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388054599928483842,144,2021-04-30 08:56:20,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5389,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388054564323020801,144,2021-04-30 08:56:11,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5390,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388054504705253378,144,2021-04-30 08:55:57,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5391,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388054447696252928,144,2021-04-30 08:55:43,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5392,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388054431741005828,144,2021-04-30 08:55:39,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5393,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388054424774397958,144,2021-04-30 08:55:38,,,en,Twitter for iPhone,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5394,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388054420844425218,144,2021-04-30 08:55:37,,,en,Twitter for Android,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5395,"b""RT @drzarni: Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #\xe2\x80\xa6""",1388054341433524229,144,2021-04-30 08:55:18,,,en,Twitter Web App,0,412,woman myanmar message mal general amp sac terrorist regime us rape weapon war xexxa
5397,"b""Women of #Myanmar's message for MAL Generals &amp; their SAC Terrorist regime, which uses #RAPE as a weapon of war against #shan #kachin #karen women, #rohingya #genocide and subjugation of #buddhist #burmese. @YangheeLeeSKKU @nslwin @EithinzarMM @Milktea_Myanmar @YourAnonCentral https://t.co/VcbW56q2o6""",1388054135363231746,304,2021-04-30 08:54:29,,,en,Twitter Web App,433,412,bwomen myanmar message mal general amp sac terrorist regime us rape weapon war kachin karen woman rohingya genocide subjugation buddhist burmese
5398,"RT @JusticeOzzie: @TimWilsonMP No Tim Wilson, you’re WRONG. #Australia is a very weak nation when the #LNPCorruptionParty are in Govt, free…",1388052518115053568,140,2021-04-30 08:48:03,,,en,Twitter Web App,0,51,tim wilson you’re wrong australia weak nation lnpcorruptionparty govt free
5399,"b""This is a high schooler's take on the issue! Please do comment your #Opinion below. The case study mentioned comes from @chintan_dc 's book- Cases That India Forgot.\n#rape is not a joke. #MeToo  \n#follow for more content like this :)\nhttps://t.co/aUJddrU16U\n@thegirdlengr""",1388052385151414273,271,2021-04-30 08:47:32,,,en,Twitter Web App,5,5,bthis high schoolers take issue please comment opinion case study mentioned come book case india forgotnrape joke metoo nfollow content like
5401,RT @antoinetteniles: Taylor Shrive (2021) report on violence against girls and women out today. Please retweet. #ithoughtitwasjustpartoflif…,1388052189059469312,140,2021-04-30 08:46:45,,,en,Twitter Web App,0,9,taylor shrive report violence girl woman today please retweet ithoughtitwasjustpartoflif
5402,"RT @JusticeOzzie: @TimWilsonMP No Tim Wilson, you’re WRONG. #Australia is a very weak nation when the #LNPCorruptionParty are in Govt, free…",1388052176166027265,140,2021-04-30 08:46:42,,,en,Twitter Web App,0,51,tim wilson you’re wrong australia weak nation lnpcorruptionparty govt free
5403,"b""One held for raping 16-year-old in UP's Ballia\xc2\xa0@MeToo #india #rapeCulture @RapeWatch_IN #SexualAssault #rape #delhi #mumbai  https://t.co/vBh0MiWpzN""",1388051939800363010,148,2021-04-30 08:45:45,,,en,Twitter for Android,0,0,bone held raping yearold ups balliaxcxa india rapeculture sexualassault rape delhi mumbai
5404,"Woman catering for wedding gangraped in #Agra, accused held | Agra News -  @MeToo #india #rapeCulture @RapeWatch_IN #SexualAssault #rape #delhi #mumbai  https://t.co/LcoamxvS8P",1388051603396120577,176,2021-04-30 08:44:25,,,en,Twitter for Android,0,0,woman catering wedding gangraped agra accused held agra news india rapeculture sexualassault rape delhi mumbai
5405,"RT @JacquelineAdebi: YE @elrufai, thank you for making #Rape/#SexualAssault...especially of minors, an unbailable offence in #Kaduna state!…",1388051500828594176,140,2021-04-30 08:44:01,,,en,Twitter Web App,0,1,thank making rapesexualassaultespecially minor unbailable offence kaduna state
5406,Two Men Allegedly Gangrape Girl In #Patna On Pretext Of Providing Her #Coronavirus #Vaccine @MeToo #india #rapeCulture @RapeWatch_IN #SexualAssault #rape #delhi #mumbai  https://t.co/Aalqa1qFf3,1388051499926888450,193,2021-04-30 08:44:00,,,en,Twitter for Android,0,0,two men allegedly gangrape girl patna pretext providing coronavirus vaccine india rapeculture sexualassault rape delhi mumbai
5407,“Baba Ijesha is so despicable” – Abike Dabiri-Erewa https://t.co/gRXoKPuapG #abikedabirierewa #babaijesha #rape,1388051488707022850,111,2021-04-30 08:43:58,,,en,Revive Social App,0,0,“baba ijesha despicable” abike dabirierewa abikedabirierewa babaijesha rape
5408,RT @antoinetteniles: Taylor Shrive (2021) report on violence against girls and women out today. Please retweet. #ithoughtitwasjustpartoflif…,1388051441261203456,140,2021-04-30 08:43:47,,,en,Twitter for iPhone,0,9,taylor shrive report violence girl woman today please retweet ithoughtitwasjustpartoflif
5409,UP: 15-year-old boy detained in rape case @MeToo #india #rapeCulture @RapeWatch_IN #SexualAssault #rape #delhi #mumbai  https://t.co/5TvLaBYjNf via @YahooIndia,1388051338005819394,159,2021-04-30 08:43:22,,,en,Twitter for Android,0,0,yearold boy detained rape case india rapeculture sexualassault rape delhi mumbai via
5410,1 held for gang rape of minor girl in #Muzaffarpur |  @MeToo #india #rapeCulture @RapeWatch_IN #SexualAssault #rape #delhi #mumbai  https://t.co/raVGT0HMui,1388051000053927941,155,2021-04-30 08:42:01,,,en,Twitter for Android,0,0,held gang rape minor girl muzaffarpur india rapeculture sexualassault rape delhi mumbai
5411,RT @RapeWatch_IN: #HimachalPradesh: Woodcutter convicted in Gudiya rape-murder case @MeToo #india #rapeCulture @RapeWatch_IN #SexualAssault…,1388050960174305286,140,2021-04-30 08:41:52,,,en,himachalibot,0,1,himachalpradesh woodcutter convicted gudiya rapemurder case india rapeculture sexualassault
5412,#HimachalPradesh: Woodcutter convicted in Gudiya rape-murder case @MeToo #india #rapeCulture @RapeWatch_IN #SexualAssault #rape #delhi #mumbai  https://t.co/tLqDxtUwMV,1388050937122631682,167,2021-04-30 08:41:46,,,en,Twitter for Android,0,1,himachalpradesh woodcutter convicted gudiya rapemurder case india rapeculture sexualassault rape delhi mumbai
5413,"#UttarPradesh: Married woman gang-raped by five in Agra, one accused held |  @MeToo #india #rapeCulture @RapeWatch_IN #SexualAssault #rape #delhi #mumbai  https://t.co/BJGepywge6",1388050770017329153,178,2021-04-30 08:41:06,,,en,Twitter for Android,0,0,uttarpradesh married woman gangraped five agra one accused held india rapeculture sexualassault rape delhi mumbai
5414,"No matter the colouration:

Rape
Molestation
Harassment 
...and all forms of sexual violence are criminal acts.

Perpetrators should be treated as criminals that they are.

#babaijesha
#iyaboojo
#Rape",1388050733459812358,200,2021-04-30 08:40:58,,,en,Twitter for Android,2,1,matter colouration rape molestation harassment form sexual violence criminal act perpetrator treated criminal babaijesha iyaboojo rape
5415,Chippada Bhargav Repeatedly Raped Minor Girl Before Getting Her Pregnant @MeToo #india #rapeCulture @RapeWatch_IN #SexualAssault #rape #delhi #mumbai  https://t.co/PugoeulsKA,1388050621090213894,174,2021-04-30 08:40:31,,,en,Twitter for Android,0,0,chippada bhargav repeatedly raped minor girl getting pregnant india rapeculture sexualassault rape delhi mumbai
5416,Woman raped by husband’s uncle; accused arrested @MeToo #india #rapeCulture @RapeWatch_IN #SexualAssault #rape #delhi #mumbai  https://t.co/e8CQOyTKQg,1388050565448585218,150,2021-04-30 08:40:18,,,en,Twitter for Android,0,0,woman raped husband’s uncle accused arrested india rapeculture sexualassault rape delhi mumbai
5417,#Bhopal: 29-yr-old woman raped on pretext of marriage |  @MeToo #india #rapeCulture @RapeWatch_IN #SexualAssault #rape #delhi #mumbai  https://t.co/bxJsXrvxw0,1388050515133714432,158,2021-04-30 08:40:06,,,en,Twitter for Android,1,0,bhopal yrold woman raped pretext marriage india rapeculture sexualassault rape delhi mumbai
